,id,lon,lad,Number
2175,64559,103.8908114,1.370603889,8
2176,64561,103.8869088,1.377159989,4
2177,64571,103.8929649,1.37811157,4
2178,64579,103.8926806,1.37820828,4
2179,64601,103.8845867,1.375486404,8
2180,64609,103.8847824,1.375924,5
2181,64611,103.8844592,1.378373338,8
2182,64619,103.8846803,1.378093387,6
2183,64621,103.888215,1.381333333,6
2184,64629,103.8880564,1.38154,5
2185,65009,103.9022434,1.403706299,5
2186,65011,103.8972095,1.381596968,4
2187,65019,103.8974924,1.381514078,9
2188,65029,103.9006158,1.384615,9
2189,65031,103.9016776,1.387111444,4
2190,65039,103.9018557,1.38732059,7
2191,65041,103.9016227,1.389844124,4
2192,65049,103.9018717,1.389935,7
2193,65059,103.9012936,1.393084408,5
2194,65061,103.9019166,1.39494412,8
2195,65069,103.9023682,1.395043822,7
2196,65141,103.8971639,1.404548056,4
2197,65181,103.9175469,1.396813889,4
2198,65191,103.9054,1.395273569,8
2199,65199,103.9054274,1.395917212,7
2200,65231,103.9157653,1.39428248,4
2201,65259,103.9018719,1.405351944,4
2202,65301,103.9096331,1.404378889,4
2203,65311,103.9128569,1.402015,4
2204,65321,103.916593,1.399427,4
2205,65351,103.9047262,1.405894041,4
2206,65409,103.8995745,1.406244969,4
2207,65431,103.8967356,1.402389381,4
2208,65521,103.9129427,1.390317667,4
2209,65801,103.885698,1.39044,4
2210,66009,103.8716899,1.350466102,17
2211,66011,103.8599768,1.347169979,4
2212,66019,103.8604042,1.346028375,7
2213,66021,103.8618294,1.350966714,4
2214,66029,103.8614353,1.350171594,7
2215,66031,103.8657236,1.354656407,9
2216,66039,103.8666885,1.354751385,9
2217,66041,103.8697219,1.355723031,9
2218,66049,103.8689649,1.355354753,6
2219,66051,103.8719619,1.355854994,9
2220,66059,103.872123,1.355531417,7
2221,66061,103.8634606,1.344051111,7
2222,66069,103.8627372,1.343550239,5
2223,66071,103.8673731,1.343755165,7
2224,66079,103.8674399,1.343260972,4
2225,66081,103.8696282,1.343021884,5
2226,66089,103.8694775,1.342387157,4
2227,66091,103.8614517,1.354546667,10
2228,66099,103.861422,1.354274747,7
2229,66101,103.873259,1.370940455,8
2230,66109,103.8746132,1.369979225,7
2231,66111,103.8682367,1.358482778,5
2232,66119,103.8681267,1.35683,6
2233,66121,103.86776,1.362399722,5
2234,66129,103.868052,1.361492277,6
2235,66131,103.8701652,1.3634985,6
2236,66139,103.8692911,1.363577789,7
2237,66141,103.8723966,1.363118289,6
2238,66149,103.8723622,1.362918333,7
2239,66151,103.8658838,1.363066332,4
2240,66161,103.8646433,1.361237763,4
2241,66171,103.8636119,1.359763027,4
2242,66181,103.8618576,1.358786654,4
2243,66191,103.8598394,1.360656111,4
2244,66201,103.8596653,1.362086389,4
2245,66211,103.8610347,1.364121389,4
2246,66221,103.8626264,1.368349722,4
2247,66231,103.8643805,1.369948318,4
2248,66241,103.8656251,1.368908035,4
2249,66251,103.8665382,1.367243059,4
2250,66261,103.8664098,1.365551107,4
2251,66271,103.8657892,1.363983333,10
2252,66291,103.8619241,1.365936379,4
2253,66301,103.8720769,1.369371365,4
2254,66309,103.8719488,1.369273065,4
2255,66311,103.874291,1.367664707,4
2256,66319,103.8739176,1.368218338,4
2257,66321,103.8724903,1.365146389,4
2258,66329,103.8722864,1.366021722,4
2259,66331,103.8701543,1.371731765,9
2260,66339,103.8705581,1.371251832,7
2261,66341,103.8652534,1.371141961,8
2262,66349,103.8654177,1.3708276,7
2263,66351,103.8732449,1.350498315,7
2264,66359,103.873286,1.350806985,13
2265,66361,103.8682485,1.352585018,6
2266,66369,103.8682257,1.353553017,5
2267,66371,103.8726854,1.353767302,7
2268,66379,103.872858,1.353391559,15
2269,66381,103.8712253,1.350204722,4
2270,66389,103.8710691,1.350921638,6
2271,66391,103.8648423,1.350969427,4
2272,66399,103.8632462,1.351487297,4
2273,66401,103.8660409,1.349376352,4
2274,66409,103.8659388,1.349265981,4
2275,66411,103.8690312,1.350029727,4
2276,66419,103.8693094,1.350216389,4
2277,66421,103.8734072,1.373655,7
2278,66429,103.8724374,1.373521827,6
2279,66431,103.8752642,1.372976443,7
2280,66439,103.8755129,1.373937621,6
2281,66451,103.8685436,1.378724969,7
2282,66459,103.8707509,1.378489467,7
2283,66461,103.8712803,1.37889,7
2284,66471,103.8743606,1.378958333,7
2285,66479,103.8743029,1.378638347,5
2286,66489,103.8789799,1.37889334,7
2287,66491,103.8826019,1.379369444,5
2288,66499,103.8832693,1.379123069,8
2289,66509,103.8701534,1.375283244,4
2290,66519,103.8715997,1.377346122,5
2291,66529,103.873182,1.375121741,6
2292,66539,103.8750162,1.375003406,6
2293,66541,103.8813549,1.379775113,5
2294,66549,103.8816728,1.380298306,5
2295,66551,103.8814434,1.381726604,4
2296,66559,103.8817438,1.38194254,5
2297,66561,103.882607,1.383486,4
2298,66569,103.8826279,1.383266488,5
2299,66571,103.8813056,1.384484444,4
2300,66579,103.8807041,1.384029735,5
2301,66581,103.8797475,1.382511944,4
2302,66589,103.8794283,1.381992,5
2303,66599,103.8684368,1.372848498,4
2304,67009,103.895885,1.391780604,16
2305,67011,103.8626325,1.390097479,7
2306,67019,103.8625381,1.389763717,6
2307,67021,103.8654867,1.389306389,7
2308,67029,103.8651774,1.389066907,6
2309,67039,103.8680075,1.38831,6
2310,67041,103.8703718,1.388025879,7
2311,67049,103.8699921,1.3877189,6
2312,67051,103.8730234,1.387394476,7
2313,67059,103.8729845,1.38705246,6
2314,67061,103.8753414,1.385803333,7
2315,67069,103.8751757,1.3855121,6
2316,67071,103.8770008,1.382241667,7
2317,67079,103.876735,1.382565,6
2318,67081,103.868837,1.389901807,5
2319,67089,103.8691602,1.390294064,4
2320,67101,103.8995695,1.39143144,7
2321,67109,103.8999867,1.391028856,4
2322,67111,103.9023725,1.391053694,4
2323,67121,103.90519,1.389498056,4
2324,67139,103.9041758,1.387157147,4
2325,67171,103.8989769,1.387312096,7
2326,67181,103.8978118,1.3909954,7
2327,67189,103.8974261,1.390599559,10
2328,67191,103.8971088,1.3890889,11
2329,67199,103.8968917,1.388948708,7
2330,67201,103.8962889,1.386697098,6
2331,67209,103.896181,1.386908396,6
2332,67211,103.8976592,1.383938281,5
2333,67219,103.8975137,1.383688353,6
2334,67221,103.9063945,1.391162469,4
2335,67229,103.9061436,1.391057778,4
2336,67231,103.9039566,1.393222056,4
2337,67239,103.9037334,1.393050302,5
2338,67241,103.8984414,1.392996122,6
2339,67249,103.8985042,1.393765715,7
2340,67251,103.9003122,1.394428622,6
2341,67259,103.9004624,1.394653861,7
2342,67261,103.8946421,1.386587413,5
2343,67269,103.8951336,1.386054076,6
2344,67271,103.8920896,1.388251387,6
2345,67279,103.8916788,1.388093054,5
2346,67281,103.8729858,1.389250235,5
2347,67299,103.8897322,1.386835756,5
2348,67309,103.887591,1.388137999,5
2349,67321,103.8842549,1.390567926,4
2350,67329,103.8846017,1.390019742,5
2351,67339,103.8926909,1.386480382,5
2352,67341,103.8950517,1.388647795,5
2353,67349,103.8953369,1.388378109,5
2354,67351,103.8913443,1.389951583,4
2355,67359,103.8904201,1.390087401,4
2356,67361,103.8883491,1.390995059,4
2357,67369,103.8885346,1.390717311,4
2358,67371,103.8871397,1.392599722,4
2359,67379,103.887009,1.392725618,5
2360,67381,103.8884427,1.394590402,6
2361,67389,103.888691,1.394243778,5
2362,67391,103.8914449,1.394256762,6
2363,67399,103.8916701,1.39385006,5
2364,67401,103.8953174,1.392908423,6
2365,67409,103.8960682,1.392339157,9
2366,67411,103.8943345,1.3948041,4
2367,67419,103.8938455,1.3944463,5
2368,67441,103.8934667,1.392309539,8
2369,67449,103.8930712,1.392032891,5
2370,67451,103.8896058,1.383046111,6
2371,67459,103.8891108,1.382886389,5
2372,67461,103.8912153,1.385752735,6
2373,67469,103.8907422,1.38533639,5
2374,67471,103.8801814,1.392185679,4
2375,67479,103.8801967,1.391982037,5
2376,67481,103.8776459,1.391497941,4
2377,67489,103.8770969,1.390972707,5
2378,67491,103.8746649,1.390875385,4
2379,67499,103.8746787,1.390680287,5
2380,67521,103.9083991,1.387109674,4
2381,67531,103.9067669,1.387868072,4
2382,67541,103.8863325,1.394782569,5
2383,67549,103.8863766,1.3945015,5
2384,67551,103.8804174,1.3958932,5
2385,67559,103.8809093,1.395473086,5
2386,67561,103.876977,1.395458285,5
2387,67569,103.877,1.395049992,4
2388,67571,103.8739192,1.395157967,4
2389,67579,103.8734686,1.394836197,4
2390,67599,103.8949066,1.397200437,4
2391,67601,103.8932683,1.383344707,6
2392,67609,103.8930398,1.383933053,6
2393,67611,103.8942627,1.387762938,4
2394,67619,103.8940144,1.387767979,4
2395,67621,103.8902513,1.380958026,4
2396,67629,103.890605,1.380279751,4
2397,67641,103.8934405,1.398044,4
2398,67649,103.8933476,1.3980635,4
2399,67651,103.8704002,1.389398338,5
2400,67661,103.908784,1.388894001,4
2401,67671,103.9071275,1.392005129,4
2402,67691,103.8887775,1.39899,4
2403,67699,103.8895106,1.398778676,4
2404,67701,103.877445,1.3984935,4
2405,67711,103.8947799,1.380132945,4
2406,67719,103.8952724,1.379721325,4
2407,67721,103.8981924,1.379713497,4
2408,67729,103.8987257,1.37948933,4
2409,67731,103.9013807,1.380187386,4
2410,67739,103.9019509,1.379984232,4
2411,67741,103.8756514,1.397124825,4
2412,67759,103.8972022,1.391295223,5
2413,67761,103.887595,1.396006,4
2414,67769,103.8876638,1.396073786,4
2415,68011,103.8701031,1.391316927,5
2416,68019,103.8706061,1.391066941,4
2417,68021,103.872471,1.393179098,4
2418,68029,103.8726496,1.393121621,4
2419,68031,103.873073,1.397050243,5
2420,68039,103.8731139,1.396529722,5
2421,68049,103.8729605,1.398516603,5
2422,68051,103.8723207,1.399550119,5
2423,68059,103.8724353,1.399786389,5
2424,68061,103.8720632,1.407192121,5
2425,68081,103.8668124,1.405593236,5
2426,68091,103.8711693,1.408856998,6
2427,68099,103.8709531,1.4088501,4
2428,68101,103.8634471,1.403785845,5
2429,68111,103.8713881,1.402221944,6
2430,68119,103.8719487,1.402313061,7
2431,68121,103.8599952,1.405808538,5
2432,68131,103.8618894,1.414606959,5
2433,68141,103.863477,1.420433017,5
2434,68151,103.8661911,1.423333112,5
2435,68161,103.8617948,1.410769035,5
2436,68171,103.8553525,1.42704251,5
2437,68201,103.872581,1.409829,4
2438,68209,103.873544,1.4113435,4
2439,68239,103.8728737,1.413600085,4
2440,70011,103.8811601,1.323176877,9
2441,70019,103.8814573,1.323229905,12
2442,70021,103.8803394,1.326408149,5
2443,70029,103.8805435,1.326625528,6
2444,70031,103.8794109,1.329267073,5
2445,70039,103.8797557,1.329302563,9
2446,70049,103.878715,1.332906667,7
2447,70059,103.8783217,1.3348134,7
2448,70069,103.8736166,1.3378196,7
2449,70071,103.8984129,1.333771613,6
2450,70079,103.8985183,1.333721667,4
2451,70081,103.8949744,1.332275801,5
2452,70089,103.8944395,1.331877022,4
2453,70091,103.8909137,1.330717359,5
2454,70099,103.8913214,1.330631552,4
2455,70101,103.873953,1.32969965,7
2456,70109,103.8740373,1.329462424,8
2457,70111,103.8771481,1.330776686,7
2458,70119,103.8777335,1.330750335,8
2459,70121,103.8811428,1.331908054,5
2460,70129,103.8805819,1.331575435,6
2461,70131,103.8850345,1.332761634,5
2462,70139,103.8832846,1.332182022,6
2463,70141,103.8872337,1.333259407,5
2464,70149,103.8864631,1.3329125,6
2465,70151,103.8809633,1.327683743,9
2466,70161,103.8832481,1.327586355,9
2467,70171,103.8854714,1.328336667,10
2468,70181,103.8869172,1.328861771,10
2469,70191,103.8879366,1.32722901,10
2470,70201,103.8888542,1.324611389,10
2471,70211,103.8869617,1.323621667,10
2472,70221,103.885121,1.326208092,10
2473,70231,103.8840136,1.326176667,9
2474,70241,103.882,1.325254,9
2475,70251,103.8903707,1.324971585,6
2476,70259,103.8908043,1.324987301,12
2477,70261,103.8896275,1.32884297,8
2478,70269,103.8901439,1.328246111,12
2479,70271,103.8893151,1.330781715,9
2480,70279,103.889515,1.331557519,14
2481,70281,103.888,1.335306278,8
2482,70289,103.888693,1.335064,15
2483,70291,103.8871361,1.337435,7
2484,70299,103.8875831,1.337475,15
2485,70301,103.8857592,1.3396576,7
2486,70309,103.886397,1.33965,15
2487,70311,103.8790142,1.323355698,4
2488,70319,103.8790476,1.323198462,5
2489,70321,103.8767409,1.322479822,4
2490,70329,103.8768268,1.32229748,5
2491,70341,103.8749038,1.326264713,4
2492,70349,103.8744747,1.325984931,5
2493,70359,103.8725689,1.327688121,5
2494,70361,103.8734622,1.328599722,4
2495,70371,103.8893233,1.326232889,8
2496,70379,103.8893398,1.326042941,8
2497,70409,103.8978991,1.330946546,4
2498,71011,103.8905439,1.334116882,6
2499,71021,103.8946878,1.336557751,6
2500,71029,103.8950429,1.336543314,5
2501,71031,103.8968075,1.339139181,7
2502,71041,103.8984525,1.346524971,7
2503,71049,103.8988155,1.346092093,6
2504,71051,103.8918925,1.341511059,8
2505,71059,103.8919537,1.340654658,4
2506,71061,103.8950685,1.33901443,7
2507,71069,103.8951226,1.338525136,4
2508,71071,103.8978557,1.336381816,9
2509,71079,103.8982531,1.335545585,6
2510,71081,103.9005999,1.333758558,11
2511,71089,103.9009721,1.332914799,7
2512,71091,103.9037315,1.330733748,12
2513,71099,103.9038336,1.330226389,12
2514,71101,103.9028372,1.328306944,6
2515,71109,103.9025662,1.328318284,6
2516,71111,103.900587,1.326705275,6
2517,71119,103.9002187,1.326801248,6
2518,71121,103.8994169,1.330081111,4
2519,71129,103.8991489,1.329761944,6
2520,71131,103.9014038,1.331275107,6
2521,71139,103.9012644,1.330817075,8
2522,71141,103.8970681,1.329173333,4
2523,71149,103.8971377,1.328865539,5
2524,71151,103.8944494,1.328143051,4
2525,71159,103.8945749,1.327876419,5
2526,71161,103.8920915,1.327329943,7
2527,71169,103.8921732,1.32706503,8
2528,71171,103.8923874,1.334978289,6
2529,71179,103.8923829,1.334677301,5
2530,71181,103.8989461,1.343328687,7
2531,71189,103.8990946,1.344940577,6
2532,71191,103.898148,1.341141005,7
2533,71201,103.8979515,1.326124478,6
2534,71209,103.8972079,1.326081128,6
2535,71211,103.895254,1.325462355,6
2536,71219,103.8950522,1.325542071,6
2537,71221,103.8931835,1.326321772,6
2538,71229,103.8933486,1.326235626,6
2539,71291,103.9037475,1.337090079,4
2540,71331,103.9009675,1.336834801,4
2541,72011,103.9054836,1.328165,13
2542,72019,103.9054651,1.328846284,13
2543,72021,103.9063219,1.330965312,7
2544,72029,103.9065521,1.330863987,7
2545,72031,103.9099203,1.335218591,5
2546,72039,103.9098511,1.335466483,7
2547,72041,103.9074342,1.33470287,5
2548,72049,103.9074746,1.334903328,7
2549,72051,103.9041252,1.333439732,5
2550,72059,103.90428,1.333758333,7
2551,72061,103.9098394,1.331779228,7
2552,72069,103.9097796,1.331509942,7
2553,72071,103.9118411,1.332191651,7
2554,72079,103.9120111,1.332015108,7
2555,72131,103.909941,1.337911265,4
2556,72141,103.9115019,1.338607298,4
2557,72151,103.9130181,1.340847896,4
2558,72161,103.9163555,1.341149354,4
2559,73019,103.8994409,1.351965158,7
2560,73021,103.9186065,1.379908248,4
2561,73031,103.9201303,1.3759954,4
2562,73041,103.8988218,1.350499113,7
2563,73049,103.8991155,1.350759663,6
2564,74011,103.9204503,1.373291658,5
2565,74021,103.9227816,1.370428034,5
2566,74031,103.9264861,1.367534701,5
2567,74041,103.9297861,1.368504444,5
2569,75019,103.9416488,1.357371331,9
2570,75021,103.9285175,1.351684452,4
2571,75031,103.9294624,1.350806968,5
2572,75039,103.9295682,1.35065772,4
2573,75051,103.9400815,1.345033942,7
2574,75059,103.9402169,1.344711685,10
2575,75061,103.9364684,1.340713918,9
2576,75069,103.9367,1.340663333,9
2577,75071,103.9365425,1.348933035,4
2578,75079,103.9370122,1.348582494,5
2579,75081,103.9342674,1.349869419,6
2580,75089,103.9340473,1.349771459,6
2581,75099,103.9342343,1.3481064,4
2582,75101,103.9315014,1.351099684,5
2583,75109,103.9310242,1.351151403,6
2584,75111,103.9320133,1.353045,4
2585,75121,103.9390326,1.355933921,7
2586,75129,103.9393652,1.35563642,5
2587,75131,103.9370965,1.355948183,6
2588,75139,103.936125,1.355639644,5
2589,75141,103.9337789,1.35625,5
2590,75149,103.9336639,1.355971944,4
2591,75151,103.9314521,1.354517812,6
2592,75159,103.9314664,1.354051152,5
2593,75161,103.9345607,1.353249971,4
2594,75169,103.9344061,1.3532764,5
2595,75179,103.9317,1.357,4
2596,75201,103.9335338,1.35078501,4
2597,75209,103.93361,1.35145,4
2598,75219,103.9321567,1.34971138,4
2599,75221,103.935972,1.34569,5
2600,75229,103.9367661,1.344997826,7
2601,75231,103.9327024,1.3470177,5
2602,75239,103.9324993,1.3467406,7
2603,75241,103.9298022,1.34844803,5
2604,75249,103.9301701,1.347914997,7
2605,75251,103.9278336,1.349498333,5
2606,75259,103.9279803,1.349138056,6
2607,75269,103.9381421,1.359172864,4
2608,75271,103.936015,1.360248334,7
2609,75279,103.936204,1.36047494,7
2610,75281,103.9336381,1.360227893,5
2611,75289,103.9333167,1.360456672,6
2612,75291,103.9307672,1.361491822,7
2613,75299,103.9310662,1.362391017,7
2614,75311,103.9307821,1.367078034,8
2615,75319,103.9310619,1.367208056,8
2616,75329,103.936272,1.357754717,4
2617,75339,103.9341997,1.358494032,4
2618,75341,103.9338613,1.338322041,9
2619,75349,103.9339578,1.338118249,9
2620,75351,103.930775,1.373641638,7
2621,75359,103.9314795,1.3743865,6
2622,75361,103.9303023,1.370644155,8
2623,75369,103.9305653,1.370796304,6
2624,75371,103.9305237,1.359098265,5
2625,75379,103.9309898,1.359430023,4
2626,75381,103.9266,1.373188889,4
2627,75391,103.9213,1.37507,4
2628,75401,103.9267141,1.351758277,5
2629,75409,103.9272407,1.35220181,4
2630,75411,103.929055,1.356076568,5
2631,75419,103.9291859,1.355758315,5
2632,75461,103.9336012,1.365913543,4
2633,76031,103.9552978,1.355079569,7
2634,76039,103.9555498,1.35506419,6
2635,76041,103.9365069,1.351221785,4
2636,76049,103.936332,1.351182523,4
2637,76051,103.9412639,1.353138093,8
2638,76059,103.9416617,1.3529614,12
2639,76061,103.9418981,1.348201944,8
2640,76069,103.9420863,1.348753421,13
2641,76071,103.945105,1.3480403,8
2642,76079,103.945635,1.347943889,7
2643,76081,103.9493231,1.349501944,8
2644,76089,103.9492339,1.349168056,8
2645,76091,103.952785,1.350730641,7
2646,76099,103.9524917,1.350263595,8
2647,76101,103.9548021,1.353033156,8
2648,76109,103.9551185,1.3529664,8
2649,76111,103.9402339,1.351574554,6
2650,76119,103.940097,1.351863,6
2651,76121,103.9381752,1.350033337,5
2652,76129,103.9379158,1.349882149,5
2653,76131,103.9425413,1.35184112,6
2654,76139,103.9438501,1.351626918,8
2655,76141,103.9460906,1.353666891,6
2656,76149,103.9463671,1.353707285,8
2657,76151,103.9469908,1.3553202,4
2658,76159,103.9472015,1.355178317,4
2659,76181,103.9530803,1.3538411,4
2660,76189,103.9527961,1.3537,4
2661,76191,103.9447745,1.356943886,19
2662,76199,103.9453543,1.356600163,14
2663,76201,103.9479674,1.356874994,10
2664,76209,103.9476691,1.356603328,9
2665,76211,103.9509336,1.35675619,11
2666,76219,103.9511442,1.356441687,9
2667,76221,103.9539023,1.356389624,11
2668,76229,103.9534953,1.35613608,9
2669,76231,103.957362,1.35666909,15
2670,76239,103.9575483,1.356492729,12
2671,76241,103.9591706,1.358458027,13
2672,76249,103.9594744,1.358366398,10
2673,76251,103.9582372,1.359708269,4
2674,76259,103.9584245,1.359670158,5
2675,76261,103.9574003,1.361640056,4
2676,76269,103.9573982,1.361878204,5
2677,76271,103.9551834,1.361811672,4
2678,76279,103.9550458,1.361885607,5
2679,76281,103.938478,1.347622,4
2680,76289,103.9381457,1.347387285,5
2681,76291,103.9512076,1.348833044,4
2682,76301,103.9535439,1.349070012,4
2683,76311,103.9553566,1.357915015,5
2684,76319,103.9555871,1.357650053,5
2685,76329,103.9498962,1.346445017,4
2686,76339,103.9469842,1.345471667,4
2687,76341,103.9553501,1.359763051,4
2688,76349,103.9555657,1.360385137,5
2689,76351,103.9530913,1.362138224,5
2690,76359,103.9521788,1.362091681,7
2691,76361,103.9503227,1.36002525,5
2692,76369,103.9502227,1.360256427,7
2693,76371,103.9542548,1.3584948,4
2694,76391,103.9475411,1.358443768,5
2695,76399,103.9472334,1.358622568,7
2696,76401,103.9508617,1.355013333,4
2697,76409,103.9507955,1.354846709,4
2698,76411,103.9574275,1.353850014,5
2699,76419,103.9564853,1.353662435,6
2700,76421,103.9598719,1.353841243,4
2701,76429,103.959589,1.353692221,4
2702,76431,103.9612139,1.35372402,4
2703,76439,103.9626053,1.352881667,5
2704,76441,103.9618248,1.3522359,4
2705,76449,103.9611301,1.352075082,5
2706,76451,103.9594765,1.352210548,4
2707,76459,103.9587319,1.352080031,5
2708,76461,103.9598183,1.356109722,4
2709,76469,103.9598505,1.356303394,5
2710,76471,103.951345,1.358553021,4
2711,76511,103.9394263,1.359407289,4
2712,76519,103.9392187,1.359206245,5
2713,76521,103.940775,1.357468889,4
2714,76529,103.9404994,1.35752651,5
2715,76541,103.9405313,1.3602318,5
2716,76549,103.9406135,1.36042787,5
2717,76551,103.943599,1.355401,5
2718,76559,103.9434689,1.355565,6
2719,77009,103.9497532,1.373789027,8
2720,77011,103.9426659,1.3737649,7
2721,77019,103.9435278,1.3737376,9
2722,77021,103.9460404,1.372495248,7
2723,77029,103.9460477,1.3727449,9
2724,77031,103.9483811,1.371163371,7
2725,77039,103.9483486,1.371591187,9
2726,77041,103.9513045,1.369448546,6
2727,77049,103.9515831,1.36963557,7
2728,77051,103.9550853,1.369085045,6
2729,77059,103.9550634,1.36936139,7
2730,77171,103.9506476,1.372761337,5
2731,77179,103.9508126,1.372543325,4
2732,77191,103.9460282,1.376548076,5
2733,77199,103.9456657,1.377078031,4
2734,77201,103.9427635,1.378640012,5
2735,77209,103.9427159,1.379029158,4
2736,77211,103.9409454,1.379991696,5
2737,77219,103.940649,1.3805931,4
2738,77231,103.9384403,1.376705031,7
2739,77239,103.937932,1.377418308,9
2740,77241,103.9402726,1.375313315,7
2741,77249,103.9398579,1.3760719,9
2742,77251,103.9386443,1.382238342,5
2743,77259,103.9385586,1.38271636,4
2744,77261,103.9361588,1.382858117,5
2745,77269,103.935787,1.382893374,4
2746,77271,103.9349614,1.380589984,5
2747,77279,103.9346622,1.38079641,4
2748,77281,103.9361873,1.378371667,7
2749,77289,103.9359653,1.3788976,9
2750,77331,103.9333876,1.378297398,9
2751,77339,103.9327865,1.378030178,8
2752,78049,103.9418296,1.374538924,9
2753,78051,103.9611812,1.366253108,6
2754,78059,103.9611374,1.366776068,8
2755,78061,103.9584812,1.368243612,6
2756,78069,103.9580941,1.368715479,8
2757,78071,103.9571801,1.370311632,4
2758,78081,103.956356,1.373688035,4
2759,78101,103.9540628,1.3750813,4
2760,78109,103.9538814,1.375333227,7
2761,78111,103.9579863,1.375457812,4
2762,78119,103.9579661,1.37568,6
2763,78121,103.9620005,1.374859688,4
2764,78129,103.9621203,1.375131358,6
2765,78131,103.9637272,1.373084724,4
2766,78139,103.9639886,1.373218045,6
2767,78141,103.9636652,1.370058899,4
2768,78149,103.9641189,1.369701053,6
2769,80009,103.8722276,1.310877085,9
2770,80011,103.8673783,1.309727208,5
2771,80029,103.8675566,1.3093421,14
2772,80031,103.8713149,1.311077057,5
2773,80039,103.8714434,1.309923362,13
2774,80049,103.8736366,1.310777078,18
2775,80051,103.8732619,1.312515,6
2776,80069,103.8771502,1.312147033,13
2777,80071,103.8765539,1.313800092,7
2778,80089,103.8808052,1.312744836,13
2779,80091,103.8809514,1.314897752,8
2780,80101,103.8715383,1.312519335,8
2781,80109,103.8714302,1.313244737,5
2782,80111,103.875539,1.3099739,12
2783,80119,103.8759409,1.309970623,6
2784,80141,103.8798937,1.307118355,16
2785,80149,103.8798058,1.307496371,6
2786,80151,103.8579113,1.296405321,4
2787,80159,103.8579517,1.295962317,13
2788,80161,103.8624541,1.300327156,4
2789,80169,103.8633601,1.300705476,13
2790,80171,103.8771535,1.300840752,4
2791,80179,103.8771287,1.300594053,4
2792,80181,103.8797175,1.305032047,4
2793,80189,103.8801552,1.3049649,4
2794,80191,103.8754059,1.301608872,5
2795,80199,103.8751353,1.301558385,5
2796,80211,103.8754811,1.307128036,4
2797,80219,103.8755128,1.3067379,13
2798,80229,103.8781055,1.317289721,6
2799,80231,103.8801086,1.318565032,6
2800,80239,103.880511,1.318463509,6
2801,80249,103.8798599,1.316936431,6
2802,80251,103.879925,1.310094874,4
2803,80259,103.8798883,1.309895,9
2804,80269,103.878361,1.31501453,4
2805,80271,103.8831203,1.305113985,9
2806,80279,103.88342,1.305149034,7
2807,80289,103.8793281,1.316075,8
2808,80291,103.8722933,1.319559688,5
2809,80299,103.8719722,1.319548352,4
2810,80301,103.8734862,1.31643329,5
2811,80309,103.8729891,1.317231347,4
2812,80311,103.8726003,1.314433333,5
2813,80319,103.8726223,1.31484297,4
2814,81011,103.8833517,1.315323187,6
2815,81029,103.8849753,1.313598696,7
2816,81031,103.8860485,1.31580283,6
2817,81049,103.8872045,1.3140524,7
2818,81051,103.8903344,1.316623431,6
2819,81069,103.8908433,1.314713073,7
2820,81081,103.8816816,1.316216659,9
2821,81089,103.8820224,1.316281943,13
2822,81091,103.8817311,1.319353333,9
2823,81099,103.8819467,1.319822767,10
2824,81101,103.8915222,1.321115224,10
2825,81109,103.8911718,1.320913717,7
2826,81111,103.8921169,1.318602386,12
2827,81119,103.891695,1.318567246,8
2828,81129,103.8921727,1.316311474,7
2829,81131,103.8922161,1.314315054,8
2830,81139,103.8919176,1.314353286,4
2831,81141,103.8903575,1.312008056,9
2832,81149,103.8896603,1.312125692,4
2833,81151,103.8878458,1.311533056,9
2834,81159,103.8874161,1.311678738,4
2835,81161,103.8831815,1.310546388,9
2836,81169,103.8831317,1.310783719,4
2837,81179,103.8849071,1.307260868,12
2838,81189,103.8885088,1.308213086,12
2839,81199,103.8906311,1.308629373,12
2840,81201,103.8830068,1.318693022,5
2841,81209,103.8842972,1.318436125,6
2842,81211,103.8866675,1.319046664,5
2843,81219,103.886687,1.318771413,6
2844,81221,103.8901511,1.319763313,5
2845,81229,103.890188,1.319461128,6
2846,81231,103.8818961,1.313893056,4
2848,82011,103.8948,1.31736958,8
2849,82029,103.8955953,1.315698338,11
2850,82032,103.8974676,1.317842686,8
2851,82049,103.8989162,1.316341705,11
2852,82059,103.8974511,1.301241978,4
2853,82061,103.902269,1.318761626,15
2854,82069,103.9029515,1.317095375,17
2855,82071,103.8954113,1.307253344,10
2856,82079,103.8951961,1.308011146,6
2857,82081,103.8941279,1.310372849,6
2858,82089,103.894304,1.31086356,7
2859,82091,103.8941105,1.312646671,6
2860,82099,103.8942718,1.312994615,7
2861,82109,103.8933177,1.315189224,9
2862,82119,103.8940879,1.316192107,6
2863,82129,103.8966101,1.3094346,7
2864,82139,103.8993689,1.309389722,7
2865,82149,103.9013636,1.311013725,5
2866,82159,103.9004957,1.313270266,5
2867,82179,103.9045321,1.313832138,5
2868,82221,103.8990071,1.317605117,9
2869,82231,103.8936761,1.314201013,4
2870,83011,103.907254,1.319714911,5
2871,83029,103.9063525,1.317744298,9
2872,83031,103.9100003,1.320270269,5
2873,83049,103.9100218,1.318489755,11
2874,83059,103.9122267,1.318889006,11
2875,83062,103.9133278,1.320968592,5
2876,83079,103.9150542,1.319768333,12
2877,83081,103.9173662,1.321386942,6
2878,83099,103.9181043,1.320763784,12
2879,83101,103.9048984,1.320667091,11
2880,83109,103.9053722,1.321356789,12
2881,83111,103.9052731,1.32346854,11
